orth11046: Bcur|XP_011197057.1 Bdor|XP_011203026.1 Bole|XP_014088718.1 Ccap|XP_004536939.1
orth8790: Bcur|XP_011191434.1 Bdor|XP_011197677.1 Bole|XP_014102609.1 Ccap|XP_004535482.1
orth6908: Bcur|XP_011187550.1 Bdor|XP_011198375.1 Bole|XP_014088963.1 Ccap|XP_012161794.1
orth6909: Bcur|XP_011187551.1 Bdor|XP_011198370.1 Bole|XP_014088969.1 Ccap|XP_004536682.1
orth6904: Bcur|XP_011187541.1 Bdor|XP_011198381.1 Bole|XP_014088979.1 Ccap|XP_004536675.1
orth6905: Bcur|XP_011187545.1 Bdor|XP_011200489.1 Bole|XP_014100384.1 Ccap|XP_012155736.1
orth6906: Bcur|XP_011187546.1 Bdor|XP_011198378.1 Bole|XP_014089008.1 Ccap|XP_004536678.1
orth6907: Bcur|XP_011187547.1 Bdor|XP_011198377.1 Bole|XP_014089006.1 Ccap|XP_012161793.1
orth6900: Bcur|XP_011187531.1 Bdor|XP_011202849.1 Bole|XP_014102360.1 Ccap|XP_004524094.2
orth6901: Bcur|XP_011187532.1 Bdor|XP_011202848.1 Bole|XP_014102361.1 Ccap|XP_012156411.1
orth6902: Bcur|XP_011187537.1 Bdor|XP_011198389.1 Bole|XP_014088965.1 Ccap|XP_012161789.1
orth6903: Bcur|XP_011187538.1 Bdor|XP_011198387.1 Bole|XP_014089003.1 Ccap|XP_004536673.1
orth3378: Bcur|XP_011179457.1 Bdor|XP_011204310.1 Bole|XP_014102134.1 Ccap|XP_012155092.1
orth3379: Bcur|XP_011179458.1 Bdor|XP_011204309.1 Bole|XP_014102024.1 Ccap|XP_004517687.1
orth3370: Bcur|XP_011179435.1 Bdor|XP_011204317.1 Bole|XP_014102054.1 Ccap|XP_004517695.1
orth3371: Bcur|XP_011179438.1 Bdor|XP_011200271.1 Bole|XP_014088465.1 Ccap|XP_004522105.1
orth3372: Bcur|XP_011179440.1 Bdor|XP_011204318.1 Bole|XP_014102056.1 Ccap|XP_012155146.1
orth3373: Bcur|XP_011179443.1 Bdor|XP_011204313.1 Bole|XP_014102247.1 Ccap|XP_004517693.1
orth3374: Bcur|XP_011179445.1 Bdor|XP_011204312.1 Bole|XP_014102066.1 Ccap|XP_004517692.1
orth3375: Bcur|XP_011179448.1 Bdor|XP_011204311.1 Bole|XP_014102112.1 Ccap|XP_012155111.1
orth3376: Bcur|XP_011179450.1 Bdor|XP_011204307.1 Bole|XP_014102257.1 Ccap|XP_012155072.1
orth3377: Bcur|XP_011179451.1 Bdor|XP_011200267.1 Bole|XP_014088455.1 Ccap|XP_004522111.1
orth8708: Bcur|XP_011191270.1 Bdor|XP_011199354.1 Bole|XP_014085486.1 Ccap|XP_004518000.1
orth8709: Bcur|XP_011191271.1 Bdor|XP_011199351.1 Bole|XP_014085452.1 Ccap|XP_012162692.1
orth5522: Bcur|XP_011184361.1 Bdor|XP_011202657.1 Bole|XP_014098433.1 Ccap|XP_012159299.1
orth8704: Bcur|XP_011191264.1 Bdor|XP_011199355.1 Bole|XP_014085523.1 Ccap|XP_004517996.1
orth8705: Bcur|XP_011191267.1 Bdor|XP_011199352.1 Bole|XP_014085557.1 Ccap|XP_004517999.1
orth8706: Bcur|XP_011191268.1 Bdor|XP_011212511.1 Bole|XP_014097752.1 Ccap|XP_012156159.1
orth8707: Bcur|XP_011191269.1 Bdor|XP_011199353.1 Bole|XP_014085558.1 Ccap|XP_004517998.1
orth8700: Bcur|XP_011191255.1 Bdor|XP_011199341.1 Bole|XP_014085469.1 Ccap|XP_004519631.1
orth8702: Bcur|XP_011191258.1 Bdor|XP_011199344.1 Bole|XP_014085460.1 Ccap|XP_004519633.1
orth8703: Bcur|XP_011191260.1 Bdor|XP_011199359.1 Bole|XP_014085519.1 Ccap|XP_004517990.1
orth4850: Bcur|XP_011182722.1 Bdor|XP_011214443.1 Bole|XP_014102633.1 Ccap|XP_012162491.1
orth4851: Bcur|XP_011182723.1 Bdor|XP_011214444.1 Bole|XP_014102588.1 Ccap|XP_004519313.1
orth4852: Bcur|XP_011182725.1 Bdor|XP_011214454.1 Bole|XP_014102704.1 Ccap|XP_004519316.1
orth4853: Bcur|XP_011182726.1 Bdor|XP_011214446.1 Bole|XP_014102590.1 Ccap|XP_004519320.1
orth4854: Bcur|XP_011182728.1 Bdor|XP_011203668.1 Bole|XP_014096044.1 Ccap|XP_004526848.1
orth4855: Bcur|XP_011182730.1 Bdor|XP_011214447.1 Bole|XP_014102591.1 Ccap|XP_004519322.1
orth4856: Bcur|XP_011182732.1 Bdor|XP_011214445.1 Bole|XP_014102610.1 Ccap|XP_004519318.1
orth4857: Bcur|XP_011182733.1 Bdor|XP_011214449.1 Bole|XP_014102600.1 Ccap|XP_004519323.1
orth4858: Bcur|XP_011182734.1 Bdor|XP_011214452.1 Bole|XP_014102677.1 Ccap|XP_004519324.1
orth4859: Bcur|XP_011182735.1 Bdor|XP_011214456.1 Bole|XP_014102673.1 Ccap|XP_004519325.1
orth6810: Bcur|XP_011187330.1 Bdor|XP_011198960.1 Bole|XP_014087538.1 Ccap|XP_004520620.1
orth6811: Bcur|XP_011187331.1 Bdor|XP_011198959.1 Bole|XP_014087530.1 Ccap|XP_004520618.1
orth6638: Bcur|XP_011186967.1 Bdor|XP_011200976.1 Bole|XP_014091511.1 Ccap|XP_004535874.1
orth6639: Bcur|XP_011186968.1 Bdor|XP_011212978.1 Bole|XP_014089350.1 Ccap|XP_004527054.2
orth6636: Bcur|XP_011186960.1 Bdor|XP_011200986.1 Bole|XP_014091503.1 Ccap|XP_004535993.1
orth6637: Bcur|XP_011186964.1 Bdor|XP_011200988.1 Bole|XP_014091501.1 Ccap|XP_004535869.1
orth6634: Bcur|XP_011186957.1 Bdor|XP_011200990.1 Bole|XP_014099719.1 Ccap|XP_004535868.1
orth5524: Bcur|XP_011184365.1 Bdor|XP_011202660.1 Bole|XP_014095798.1 Ccap|XP_004530764.1
orth6632: Bcur|XP_011186944.1 Bdor|XP_011201369.1 Bole|XP_014089345.1 Ccap|XP_012157441.1
orth6633: Bcur|XP_011186955.1 Bdor|XP_011212691.1 Bole|XP_014094068.1 Ccap|XP_012157980.1
orth6630: Bcur|XP_011186942.1 Bdor|XP_011203711.1 Bole|XP_014094140.1 Ccap|XP_012158164.1
orth6631: Bcur|XP_011186943.1 Bdor|XP_011201339.1 Bole|XP_014089346.1 Ccap|XP_012157440.1
orth6814: Bcur|XP_011187334.1 Bdor|XP_011198955.1 Bole|XP_014087532.1 Ccap|XP_004520617.1
orth6815: Bcur|XP_011187335.1 Bdor|XP_011198951.1 Bole|XP_014087520.1 Ccap|XP_004520616.1
orth9885: Bcur|XP_011194127.1 Bdor|XP_011200340.1 Bole|XP_014099953.1 Ccap|XP_004521468.1
orth10526: Bcur|XP_011195866.1 Bdor|XP_011207446.1 Bole|XP_014091289.1 Ccap|XP_004525404.1
orth10527: Bcur|XP_011195867.1 Bdor|XP_011207444.1 Bole|XP_014091278.1 Ccap|XP_004525748.1
orth10524: Bcur|XP_011195864.1 Bdor|XP_011207448.1 Bole|XP_014091284.1 Ccap|XP_004525402.1
orth10525: Bcur|XP_011195865.1 Bdor|XP_011207447.1 Bole|XP_014091290.1 Ccap|XP_004525403.1
orth10522: Bcur|XP_011195860.1 Bdor|XP_011207451.1 Bole|XP_014091293.1 Ccap|XP_004525400.1
orth10523: Bcur|XP_011195862.1 Bdor|XP_011207450.1 Bole|XP_014091287.1 Ccap|XP_004525401.1
orth10520: Bcur|XP_011195858.1 Bdor|XP_011207455.1 Bole|XP_014091305.1 Ccap|XP_004525397.1
orth10521: Bcur|XP_011195859.1 Bdor|XP_011207453.1 Bole|XP_014091282.1 Ccap|XP_004525399.1
orth6932: Bcur|XP_011187603.1 Bdor|XP_011213708.1 Bole|XP_014098538.1 Ccap|XP_004536712.1
orth10528: Bcur|XP_011195868.1 Bdor|XP_011204738.1 Bole|XP_014086299.1 Ccap|XP_004522510.2
orth10529: Bcur|XP_011195870.1 Bdor|XP_011207445.1 Bole|XP_014091275.1 Ccap|XP_012157203.1
orth10121: Bcur|XP_011194831.1 Bdor|XP_011197868.1 Bole|XP_014096180.1 Ccap|XP_004519428.1
orth3736: Bcur|XP_011180286.1 Bdor|XP_011199022.1 Bole|XP_014087345.1 Ccap|XP_004531559.1
orth2383: Bcur|XP_011177315.1 Bdor|XP_011208498.1 Bole|XP_014087710.1 Ccap|XP_004529655.1
orth3737: Bcur|XP_011180287.1 Bdor|XP_011199021.1 Bole|XP_014087322.1 Ccap|XP_012159809.1
orth10127: Bcur|XP_011194855.1 Bdor|XP_011203714.1 Bole|XP_014093005.1 Ccap|XP_004520201.1
orth3738: Bcur|XP_011180288.1 Bdor|XP_011199020.1 Bole|XP_014087313.1 Ccap|XP_004531561.1
orth5107: Bcur|XP_011183351.1 Bdor|XP_011206304.1 Bole|XP_014085951.1 Ccap|XP_012158206.1
orth5106: Bcur|XP_011183349.1 Bdor|XP_011206306.1 Bole|XP_014085942.1 Ccap|XP_004527136.1
orth5101: Bcur|XP_011183338.1 Bdor|XP_011206299.1 Bole|XP_014085987.1 Ccap|XP_012158188.1
orth5100: Bcur|XP_011183337.1 Bdor|XP_011206300.1 Bole|XP_014085990.1 Ccap|XP_004527134.1
orth5103: Bcur|XP_011183343.1 Bdor|XP_011206302.1 Bole|XP_014085949.1 Ccap|XP_012158190.1
orth3739: Bcur|XP_011180289.1 Bdor|XP_011199019.1 Bole|XP_014087337.1 Ccap|XP_004531403.1
orth5109: Bcur|XP_011183356.1 Bdor|XP_011206320.1 Bole|XP_014085926.1 Ccap|XP_004527182.1
orth5108: Bcur|XP_011183352.1 Bdor|XP_011206313.1 Bole|XP_014085930.1 Ccap|XP_012158209.1
orth2456: Bcur|XP_011177464.1 Bdor|XP_011200733.1 Bole|XP_014085588.1 Ccap|XP_012158706.1
orth2457: Bcur|XP_011177465.1 Bdor|XP_011200739.1 Bole|XP_014085622.1 Ccap|XP_004529428.1
orth2454: Bcur|XP_011177459.1 Bdor|XP_011204947.1 Bole|XP_014096367.1 Ccap|XP_004522234.1
orth2455: Bcur|XP_011177462.1 Bdor|XP_011200732.1 Bole|XP_014085575.1 Ccap|XP_004529745.1
orth2452: Bcur|XP_011177457.1 Bdor|XP_011200729.1 Bole|XP_014085600.1 Ccap|XP_004529424.1
orth2453: Bcur|XP_011177458.1 Bdor|XP_011200730.1 Bole|XP_014085617.1 Ccap|XP_004529425.1
orth2450: Bcur|XP_011177454.1 Bdor|XP_011200726.1 Bole|XP_014085584.1 Ccap|XP_004529420.1
orth2451: Bcur|XP_011177455.1 Bdor|XP_011200742.1 Bole|XP_014085633.1 Ccap|XP_012158704.1
orth2385: Bcur|XP_011177317.1 Bdor|XP_011208568.1 Bole|XP_014087722.1 Ccap|XP_004529810.2
orth2458: Bcur|XP_011177468.1 Bdor|XP_011200735.1 Bole|XP_014085620.1 Ccap|XP_012158711.1
orth2459: Bcur|XP_011177469.1 Bdor|XP_011207070.1 Bole|XP_014085587.1 Ccap|XP_004529429.1
orth4674: Bcur|XP_011182341.1 Bdor|XP_011207960.1 Bole|XP_014102217.1 Ccap|XP_004537383.1
orth4675: Bcur|XP_011182342.1 Bdor|XP_011207957.1 Bole|XP_014086084.1 Ccap|XP_004537614.1
orth4676: Bcur|XP_011182344.1 Bdor|XP_011208445.1 Bole|XP_014086125.1 Ccap|XP_004537631.1
orth4677: Bcur|XP_011182346.1 Bdor|XP_011208422.1 Bole|XP_014095022.1 Ccap|XP_004537439.2
orth4670: Bcur|XP_011182327.1 Bdor|XP_011207968.1 Bole|XP_014087064.1 Ccap|XP_004537395.1
orth4671: Bcur|XP_011182328.1 Bdor|XP_011207966.1 Bole|XP_014087000.1 Ccap|XP_004537392.1
orth4672: Bcur|XP_011182336.1 Bdor|XP_011203628.1 Bole|XP_014091827.1 Ccap|XP_004533424.1
orth4673: Bcur|XP_011182339.1 Bdor|XP_011207958.1 Bole|XP_014102167.1 Ccap|XP_004537381.1
orth4678: Bcur|XP_011182347.1 Bdor|XP_011203629.1 Bole|XP_014091828.1 Ccap|XP_004533423.1
orth4679: Bcur|XP_011182353.1 Bdor|XP_011197487.1 Bole|XP_014091580.1 Ccap|XP_004519978.1
orth5817: Bcur|XP_011185052.1 Bdor|XP_011198032.1 Bole|XP_014088030.1 Ccap|XP_004535156.1
orth5816: Bcur|XP_011185051.1 Bdor|XP_011198009.1 Bole|XP_014088031.1 Ccap|XP_004535157.1
orth5815: Bcur|XP_011185043.1 Bdor|XP_011198011.1 Bole|XP_014088056.1 Ccap|XP_004535161.1
orth5814: Bcur|XP_011185036.1 Bdor|XP_011198012.1 Bole|XP_014088041.1 Ccap|XP_004535163.1
orth5813: Bcur|XP_011185035.1 Bdor|XP_011210992.1 Bole|XP_014099480.1 Ccap|XP_004524580.1
orth5812: Bcur|XP_011185033.1 Bdor|XP_011206749.1 Bole|XP_014096305.1 Ccap|XP_012158644.1
orth5811: Bcur|XP_011185032.1 Bdor|XP_011206753.1 Bole|XP_014096118.1 Ccap|XP_012156549.1
orth5810: Bcur|XP_011185031.1 Bdor|XP_011206671.1 Bole|XP_014096781.1 Ccap|XP_004529287.1
orth5819: Bcur|XP_011185062.1 Bdor|XP_011200434.1 Bole|XP_014088393.1 Ccap|XP_004535136.1
orth5818: Bcur|XP_011185060.1 Bdor|XP_011200433.1 Bole|XP_014088397.1 Ccap|XP_004535131.1
orth5615: Bcur|XP_011184596.1 Bdor|XP_011206161.1 Bole|XP_014090201.1 Ccap|XP_004534773.1
orth5119: Bcur|XP_011183387.1 Bdor|XP_011206355.1 Bole|XP_014086062.1 Ccap|XP_004527163.1
orth5614: Bcur|XP_011184595.1 Bdor|XP_011206155.1 Bole|XP_014090280.1 Ccap|XP_012160780.1
orth5617: Bcur|XP_011184599.1 Bdor|XP_011206163.1 Bole|XP_014090293.1 Ccap|XP_004534776.1
orth8946: Bcur|XP_011191793.1 Bdor|XP_011200997.1 Bole|XP_014098973.1 Ccap|XP_004535859.1
orth8947: Bcur|XP_011191798.1 Bdor|XP_011214271.1 Bole|XP_014086200.1 Ccap|XP_004533226.1
orth8944: Bcur|XP_011191789.1 Bdor|XP_011200996.1 Bole|XP_014098972.1 Ccap|XP_004535864.1
orth8945: Bcur|XP_011191792.1 Bdor|XP_011200995.1 Bole|XP_014095939.1 Ccap|XP_004535865.1
orth8942: Bcur|XP_011191782.1 Bdor|XP_011203494.1 Bole|XP_014089986.1 Ccap|XP_004537840.1
orth8943: Bcur|XP_011191786.1 Bdor|XP_011203488.1 Bole|XP_014089997.1 Ccap|XP_004537838.1
orth8940: Bcur|XP_011191779.1 Bdor|XP_011203497.1 Bole|XP_014089955.1 Ccap|XP_012162369.1
orth8941: Bcur|XP_011191780.1 Bdor|XP_011203495.1 Bole|XP_014089989.1 Ccap|XP_012162367.1
orth8948: Bcur|XP_011191800.1 Bdor|XP_011201003.1 Bole|XP_014099799.1 Ccap|XP_012161363.1
orth8949: Bcur|XP_011191801.1 Bdor|XP_011201004.1 Bole|XP_014097739.1 Ccap|XP_012161364.1
orth5616: Bcur|XP_011184597.1 Bdor|XP_011206162.1 Bole|XP_014090292.1 Ccap|XP_004534774.1
orth2638: Bcur|XP_011177876.1 Bdor|XP_011208817.1 Bole|XP_014103549.1 Ccap|XP_012162261.1
orth2639: Bcur|XP_011177878.1 Bdor|XP_011208819.1 Bole|XP_014103608.1 Ccap|XP_012162230.1
orth2632: Bcur|XP_011177864.1 Bdor|XP_011208807.1 Bole|XP_014103558.1 Ccap|XP_004537542.1
orth2633: Bcur|XP_011177866.1 Bdor|XP_011208809.1 Bole|XP_014103584.1 Ccap|XP_004537541.1
orth2630: Bcur|XP_011177857.1 Bdor|XP_011208891.1 Bole|XP_014103612.1 Ccap|XP_012162236.1
orth2631: Bcur|XP_011177861.1 Bdor|XP_011208892.1 Bole|XP_014103559.1 Ccap|XP_012162235.1
orth2636: Bcur|XP_011177874.1 Bdor|XP_011208815.1 Bole|XP_014103602.1 Ccap|XP_004537646.1
orth2637: Bcur|XP_011177875.1 Bdor|XP_011208816.1 Bole|XP_014103610.1 Ccap|XP_004537540.1
orth2634: Bcur|XP_011177870.1 Bdor|XP_011208811.1 Bole|XP_014103673.1 Ccap|XP_012162232.1
orth2635: Bcur|XP_011177873.1 Bdor|XP_011208893.1 Bole|XP_014103555.1 Ccap|XP_004537655.1
orth5314: Bcur|XP_011183888.1 Bdor|XP_011210034.1 Bole|XP_014103178.1 Ccap|XP_012160074.1
orth8498: Bcur|XP_011190873.1 Bdor|XP_011202918.1 Bole|XP_014097412.1 Ccap|XP_004518716.1
orth8499: Bcur|XP_011190874.1 Bdor|XP_011199970.1 Bole|XP_014100349.1 Ccap|XP_004518515.1
orth5611: Bcur|XP_011184588.1 Bdor|XP_011206144.1 Bole|XP_014090302.1 Ccap|XP_004534764.1
orth8494: Bcur|XP_011190869.1 Bdor|XP_011201198.1 Bole|XP_014095924.1 Ccap|XP_004522186.1
orth8495: Bcur|XP_011190870.1 Bdor|XP_011199966.1 Bole|XP_014100352.1 Ccap|XP_004518518.1
orth8496: Bcur|XP_011190871.1 Bdor|XP_011199965.1 Bole|XP_014100353.1 Ccap|XP_004518517.1
orth8497: Bcur|XP_011190872.1 Bdor|XP_011199971.1 Bole|XP_014100348.1 Ccap|XP_004518516.1
orth8490: Bcur|XP_011190860.1 Bdor|XP_011203532.1 Bole|XP_014091866.1 Ccap|XP_004531652.1
orth5316: Bcur|XP_011183895.1 Bdor|XP_011210031.1 Bole|XP_014103196.1 Ccap|XP_012160082.1
orth8492: Bcur|XP_011190864.1 Bdor|XP_011203534.1 Bole|XP_014091862.1 Ccap|XP_012159842.1
orth8493: Bcur|XP_011190866.1 Bdor|XP_011203679.1 Bole|XP_014099328.1 Ccap|XP_012159123.1
orth5311: Bcur|XP_011183877.1 Bdor|XP_011205632.1 Bole|XP_014098635.1 Ccap|XP_012160065.1
orth5610: Bcur|XP_011184587.1 Bdor|XP_011206145.1 Bole|XP_014090301.1 Ccap|XP_012160769.1
orth5312: Bcur|XP_011183885.1 Bdor|XP_011210037.1 Bole|XP_014103255.1 Ccap|XP_004533331.1
orth5313: Bcur|XP_011183886.1 Bdor|XP_011210036.1 Bole|XP_014103256.1 Ccap|XP_012160071.1
orth5613: Bcur|XP_011184594.1 Bdor|XP_011206160.1 Bole|XP_014090281.1 Ccap|XP_004534772.1
orth9499: Bcur|XP_011193108.1 Bdor|XP_011202416.1 Bole|XP_014099571.1 Ccap|XP_004526094.1
orth5612: Bcur|XP_011184593.1 Bdor|XP_011206154.1 Bole|XP_014090276.1 Ccap|XP_004534771.1
orth10869: Bcur|XP_011196665.1 Bdor|XP_011209863.1 Bole|XP_014089114.1 Ccap|XP_004522655.1
orth10868: Bcur|XP_011196664.1 Bdor|XP_011209862.1 Bole|XP_014103157.1 Ccap|XP_004522660.1
orth10863: Bcur|XP_011196654.1 Bdor|XP_011209844.1 Bole|XP_014102754.1 Ccap|XP_012155830.1
orth10862: Bcur|XP_011196653.1 Bdor|XP_011209843.1 Bole|XP_014087828.1 Ccap|XP_004522669.1
orth10861: Bcur|XP_011196651.1 Bdor|XP_011209841.1 Bole|XP_014102501.1 Ccap|XP_004522672.1
orth10860: Bcur|XP_011196647.1 Bdor|XP_011209832.1 Bole|XP_014085225.1 Ccap|XP_004522679.1
orth10867: Bcur|XP_011196663.1 Bdor|XP_011209860.1 Bole|XP_014085176.1 Ccap|XP_004522661.1
orth10866: Bcur|XP_011196662.1 Bdor|XP_011209861.1 Bole|XP_014085188.1 Ccap|XP_004522733.1
orth10865: Bcur|XP_011196661.1 Bdor|XP_011209856.1 Bole|XP_014102817.1 Ccap|XP_012155829.1
orth10864: Bcur|XP_011196659.1 Bdor|XP_011209859.1 Bole|XP_014102742.1 Ccap|XP_004522734.1
orth10733: Bcur|XP_011196338.1 Bdor|XP_011202203.1 Bole|XP_014103720.1 Ccap|XP_012157816.1
orth3886: Bcur|XP_011180582.1 Bdor|XP_011208955.1 Bole|XP_014089477.1 Ccap|XP_004518970.1
orth10731: Bcur|XP_011196328.1 Bdor|XP_011202211.1 Bole|XP_014093862.1 Ccap|XP_012157813.1
orth10730: Bcur|XP_011196323.1 Bdor|XP_011202209.1 Bole|XP_014095727.1 Ccap|XP_012157814.1
orth10737: Bcur|XP_011196344.1 Bdor|XP_011202197.1 Bole|XP_014103207.1 Ccap|XP_012157820.1
orth10736: Bcur|XP_011196343.1 Bdor|XP_011202202.1 Bole|XP_014103278.1 Ccap|XP_004526486.1
orth10735: Bcur|XP_011196340.1 Bdor|XP_011202199.1 Bole|XP_014103288.1 Ccap|XP_012157819.1
orth3887: Bcur|XP_011180584.1 Bdor|XP_011208956.1 Bole|XP_014089473.1 Ccap|XP_012161091.1
orth10739: Bcur|XP_011196354.1 Bdor|XP_011202193.1 Bole|XP_014103258.1 Ccap|XP_004526490.1
orth10738: Bcur|XP_011196347.1 Bdor|XP_011202196.1 Bole|XP_014103218.1 Ccap|XP_012157821.1
orth3884: Bcur|XP_011180574.1 Bdor|XP_011210779.1 Bole|XP_014093330.1 Ccap|XP_004530804.1
orth10732: Bcur|XP_011196332.1 Bdor|XP_011202210.1 Bole|XP_014096840.1 Ccap|XP_004526480.1
orth3885: Bcur|XP_011180576.1 Bdor|XP_011208948.1 Bole|XP_014089485.1 Ccap|XP_012161133.1
orth9729: Bcur|XP_011193692.1 Bdor|XP_011209303.1 Bole|XP_014099650.1 Ccap|XP_004518375.1
orth9728: Bcur|XP_011193691.1 Bdor|XP_011209302.1 Bole|XP_014099653.1 Ccap|XP_012158471.1
orth9725: Bcur|XP_011193686.1 Bdor|XP_011202768.1 Bole|XP_014086744.1 Ccap|XP_004523132.1
orth3882: Bcur|XP_011180571.1 Bdor|XP_011208944.1 Bole|XP_014089489.1 Ccap|XP_004518974.1
orth9727: Bcur|XP_011193690.1 Bdor|XP_011209299.1 Bole|XP_014099649.1 Ccap|XP_004518528.1
orth9726: Bcur|XP_011193689.1 Bdor|XP_011209296.1 Bole|XP_014092957.1 Ccap|XP_004518467.1
orth9721: Bcur|XP_011193659.1 Bdor|XP_011206863.1 Bole|XP_014097168.1 Ccap|XP_012155851.1
orth9720: Bcur|XP_011193657.1 Bdor|XP_011213786.1 Bole|XP_014102648.1 Ccap|XP_004519330.1
orth9723: Bcur|XP_011193662.1 Bdor|XP_011200577.1 Bole|XP_014093588.1 Ccap|XP_012162135.1
orth3883: Bcur|XP_011180572.1 Bdor|XP_011208943.1 Bole|XP_014089482.1 Ccap|XP_004519126.2
orth3552: Bcur|XP_011179888.1 Bdor|XP_011205172.1 Bole|XP_014100051.1 Ccap|XP_004535109.1
orth3881: Bcur|XP_011180570.1 Bdor|XP_011208942.1 Bole|XP_014094468.1 Ccap|XP_012161150.1
orth3415: Bcur|XP_011179559.1 Bdor|XP_011211206.1 Bole|XP_014092445.1 Ccap|XP_012154926.1
orth3414: Bcur|XP_011179557.1 Bdor|XP_011213946.1 Bole|XP_014092449.1 Ccap|XP_004520952.1
orth3417: Bcur|XP_011179561.1 Bdor|XP_011200260.1 Bole|XP_014088505.1 Ccap|XP_004522115.1
orth3140: Bcur|XP_011178991.1 Bdor|XP_011209942.1 Bole|XP_014100777.1 Ccap|XP_004529557.1
orth3411: Bcur|XP_011179541.1 Bdor|XP_011212206.1 Bole|XP_014094134.1 Ccap|XP_012154932.1
orth3410: Bcur|XP_011179540.1 Bdor|XP_011212195.1 Bole|XP_014094133.1 Ccap|XP_004520964.1
orth3413: Bcur|XP_011179556.1 Bdor|XP_011213949.1 Bole|XP_014092442.1 Ccap|XP_004520956.1
orth3412: Bcur|XP_011179545.1 Bdor|XP_011199222.1 Bole|XP_014098593.1 Ccap|XP_004520959.1
orth3149: Bcur|XP_011179005.1 Bdor|XP_011200690.1 Bole|XP_014100610.1 Ccap|XP_004529548.1
orth3148: Bcur|XP_011179004.1 Bdor|XP_011200691.1 Bole|XP_014100955.1 Ccap|XP_012158778.1
orth3419: Bcur|XP_011179564.1 Bdor|XP_011206519.1 Bole|XP_014102016.1 Ccap|XP_012155470.1
orth3418: Bcur|XP_011179562.1 Bdor|XP_011211166.1 Bole|XP_014092446.1 Ccap|XP_004520967.1
orth7718: Bcur|XP_011189244.1 Bdor|XP_011210882.1 Bole|XP_014093715.1 Ccap|XP_004520901.1
orth7719: Bcur|XP_011189245.1 Bdor|XP_011210844.1 Bole|XP_014093724.1 Ccap|XP_004520912.1
orth7248: Bcur|XP_011188283.1 Bdor|XP_011204570.1 Bole|XP_014091525.1 Ccap|XP_004518033.2
orth7249: Bcur|XP_011188284.1 Bdor|XP_011204562.1 Bole|XP_014091521.1 Ccap|XP_004518029.1
orth7244: Bcur|XP_011188278.1 Bdor|XP_011204574.1 Bole|XP_014091516.1 Ccap|XP_004518036.1
orth7245: Bcur|XP_011188279.1 Bdor|XP_011204575.1 Bole|XP_014091520.1 Ccap|XP_004518037.1
orth7246: Bcur|XP_011188280.1 Bdor|XP_011204571.1 Bole|XP_014091538.1 Ccap|XP_012156915.1
orth7247: Bcur|XP_011188281.1 Bdor|XP_011204572.1 Bole|XP_014091545.1 Ccap|XP_004518034.1
orth7240: Bcur|XP_011188274.1 Bdor|XP_011204581.1 Bole|XP_014091517.1 Ccap|XP_012156954.1
orth7241: Bcur|XP_011188275.1 Bdor|XP_011201203.1 Bole|XP_014095930.1 Ccap|XP_004522194.1
orth7242: Bcur|XP_011188276.1 Bdor|XP_011204577.1 Bole|XP_014091547.1 Ccap|XP_004518039.1
orth7243: Bcur|XP_011188277.1 Bdor|XP_011204576.1 Bole|XP_014091544.1 Ccap|XP_004518038.1
orth11020: Bcur|XP_011197012.1 Bdor|XP_011202974.1 Bole|XP_014091130.1 Ccap|XP_004524041.1
orth11021: Bcur|XP_011197015.1 Bdor|XP_011202988.1 Bole|XP_014091059.1 Ccap|XP_004537016.1
orth11022: Bcur|XP_011197016.1 Bdor|XP_011202995.1 Bole|XP_014091062.1 Ccap|XP_012161947.1
orth11023: Bcur|XP_011197017.1 Bdor|XP_011202998.1 Bole|XP_014091073.1 Ccap|XP_004537021.1
orth11024: Bcur|XP_011197018.1 Bdor|XP_011202993.1 Bole|XP_014091076.1 Ccap|XP_004537017.1
orth11025: Bcur|XP_011197021.1 Bdor|XP_011203153.1 Bole|XP_014091124.1 Ccap|XP_004537028.1
orth11026: Bcur|XP_011197028.1 Bdor|XP_011203000.1 Bole|XP_014091123.1 Ccap|XP_012161952.1
orth11027: Bcur|XP_011197029.1 Bdor|XP_011208069.1 Bole|XP_014089259.1 Ccap|XP_004522311.1
orth11028: Bcur|XP_011197030.1 Bdor|XP_011202989.1 Bole|XP_014091067.1 Ccap|XP_004537026.1
orth11029: Bcur|XP_011197032.1 Bdor|XP_011202990.1 Bole|XP_014091064.1 Ccap|XP_012161948.1
orth5011: Bcur|XP_011183092.1 Bdor|XP_011203694.1 Bole|XP_014094415.1 Ccap|XP_004526828.1
orth7868: Bcur|XP_011189555.1 Bdor|XP_011213956.1 Bole|XP_014090985.1 Ccap|XP_004536259.1
orth7869: Bcur|XP_011189556.1 Bdor|XP_011213957.1 Bole|XP_014090995.1 Ccap|XP_004536260.1
orth7860: Bcur|XP_011189541.1 Bdor|XP_011213029.1 Bole|XP_014093598.1 Ccap|XP_012161585.1
orth7861: Bcur|XP_011189542.1 Bdor|XP_011213559.1 Bole|XP_014090891.1 Ccap|XP_012155967.1
orth7862: Bcur|XP_011189546.1 Bdor|XP_011214066.1 Bole|XP_014100375.1 Ccap|XP_012161590.1
orth7863: Bcur|XP_011189547.1 Bdor|XP_011213950.1 Bole|XP_014090997.1 Ccap|XP_012161599.1
